movie_id,title,genre,release_year,duration_minutes
70934,Movie 70934,Drama,2021,110
70935,Movie 70935,Romance,2024,155
70936,Movie 70936,Comedy,2018,87
70937,Movie 70937,Romance,2023,158
70938,Movie 70938,Drama,1994,100
70939,Movie 70939,Comedy,1989,152
70940,Movie 70940,Action,1995,93
70941,Movie 70941,Horror,2005,171
70942,Movie 70942,Horror,1988,171
70943,Movie 70943,Romance,1996,110
70944,Movie 70944,Sci-Fi,1999,146
70945,Movie 70945,Sci-Fi,1995,175
70946,Movie 70946,Thriller,2020,100
70947,Movie 70947,Action,2007,135
70948,Movie 70948,Comedy,2021,165
70949,Movie 70949,Thriller,1989,116
70950,Movie 70950,Romance,2022,117
70951,Movie 70951,Drama,2010,172
70952,Movie 70952,Anime,1987,111
70953,Movie 70953,Action,1985,158
70954,Movie 70954,Action,1993,90
70955,Movie 70955,Comedy,2017,120
70956,Movie 70956,Comedy,2018,139
70957,Movie 70957,Comedy,1988,178
70958,Movie 70958,Anime,1991,81
70959,Movie 70959,Romance,1983,161
70960,Movie 70960,Horror,2003,165
70961,Movie 70961,Comedy,2001,100
70962,Movie 70962,Drama,1989,93
70963,Movie 70963,Drama,2007,123
70964,Movie 70964,Horror,1982,178
70965,Movie 70965,Drama,1992,109
70966,Movie 70966,Romance,1995,81
70967,Movie 70967,Sci-Fi,1991,152
70968,Movie 70968,Romance,2009,155
70969,Movie 70969,Horror,1994,90
70970,Movie 70970,Thriller,2002,165
70971,Movie 70971,Action,1983,160
70972,Movie 70972,Anime,2006,162
70973,Movie 70973,Sci-Fi,1983,127
70974,Movie 70974,Thriller,1998,107
70975,Movie 70975,Drama,2003,117
70976,Movie 70976,Sci-Fi,2024,166
70977,Movie 70977,Drama,1983,81
70978,Movie 70978,Action,2005,94
70979,Movie 70979,Sci-Fi,1983,152
70980,Movie 70980,Comedy,1996,150
70981,Movie 70981,Thriller,1992,155
70982,Movie 70982,Anime,2016,159
70983,Movie 70983,Action,2012,94
70984,Movie 70984,Thriller,2002,90
70985,Movie 70985,Sci-Fi,1985,106
70986,Movie 70986,Romance,1994,143
70987,Movie 70987,Drama,1995,126
70988,Movie 70988,Horror,2021,175
70989,Movie 70989,Drama,2003,130
70990,Movie 70990,Comedy,2018,87
70991,Movie 70991,Sci-Fi,2009,123
70992,Movie 70992,Drama,2008,98
70993,Movie 70993,Drama,1996,90
70994,Movie 70994,Anime,1987,157
70995,Movie 70995,Drama,2016,86
70996,Movie 70996,Drama,1981,157
70997,Movie 70997,Comedy,1996,157
70998,Movie 70998,Thriller,1999,114
70999,Movie 70999,Drama,1996,148
71000,Movie 71000,Drama,2024,132
71001,Movie 71001,Thriller,1996,172
71002,Movie 71002,Action,2006,156
71003,Movie 71003,Comedy,2015,146
71004,Movie 71004,Drama,1999,108
71005,Movie 71005,Sci-Fi,1990,161
71006,Movie 71006,Drama,1984,123
71007,Movie 71007,Romance,2022,112
71008,Movie 71008,Drama,2016,147
71009,Movie 71009,Drama,1984,93
71010,Movie 71010,Comedy,1994,143
71011,Movie 71011,Anime,1980,94
71012,Movie 71012,Action,1984,122
71013,Movie 71013,Drama,2009,104
71014,Movie 71014,Romance,2007,158
71015,Movie 71015,Sci-Fi,2022,92
71016,Movie 71016,Thriller,1988,178
71017,Movie 71017,Action,1998,104
71018,Movie 71018,Sci-Fi,2018,123
71019,Movie 71019,Thriller,2024,95
71020,Movie 71020,Action,1988,141
71021,Movie 71021,Drama,2009,153
71022,Movie 71022,Drama,2022,95
71023,Movie 71023,Thriller,2018,132
71024,Movie 71024,Drama,2020,148
71025,Movie 71025,Anime,1991,132
71026,Movie 71026,Drama,1992,95
71027,Movie 71027,Action,2018,84
71028,Movie 71028,Romance,1992,168
71029,Movie 71029,Drama,2010,121
71030,Movie 71030,Horror,1983,154
71031,Movie 71031,Horror,1986,148
71032,Movie 71032,Thriller,1986,134
71033,Movie 71033,Drama,1988,170
71034,Movie 71034,Horror,1982,150
71035,Movie 71035,Romance,2000,121
71036,Movie 71036,Drama,2000,148
71037,Movie 71037,Thriller,2012,122
71038,Movie 71038,Thriller,1993,166
71039,Movie 71039,Horror,2010,151
71040,Movie 71040,Anime,1980,98
71041,Movie 71041,Anime,2009,127
71042,Movie 71042,Sci-Fi,1980,132
71043,Movie 71043,Comedy,2015,86
71044,Movie 71044,Anime,1998,90
71045,Movie 71045,Drama,2014,124
71046,Movie 71046,Comedy,1985,104
71047,Movie 71047,Comedy,1990,151
71048,Movie 71048,Comedy,1987,110
71049,Movie 71049,Action,1997,113
71050,Movie 71050,Thriller,2009,173
71051,Movie 71051,Sci-Fi,1992,123
71052,Movie 71052,Drama,2019,157
71053,Movie 71053,Sci-Fi,2021,147
71054,Movie 71054,Thriller,1980,132
71055,Movie 71055,Action,2005,135
71056,Movie 71056,Romance,2014,150
71057,Movie 71057,Action,2022,117
71058,Movie 71058,Drama,1980,99
71059,Movie 71059,Romance,2021,130
71060,Movie 71060,Thriller,2024,148
71061,Movie 71061,Drama,2006,124
71062,Movie 71062,Anime,1994,174
71063,Movie 71063,Sci-Fi,1994,121
71064,Movie 71064,Action,1987,151
71065,Movie 71065,Thriller,1981,137
71066,Movie 71066,Thriller,1992,125
71067,Movie 71067,Thriller,2013,179
71068,Movie 71068,Sci-Fi,2009,148
71069,Movie 71069,Romance,1983,123
71070,Movie 71070,Romance,2010,135
71071,Movie 71071,Action,2010,156
71072,Movie 71072,Thriller,2022,93
71073,Movie 71073,Sci-Fi,2020,110
71074,Movie 71074,Anime,2024,142
71075,Movie 71075,Comedy,1995,165
71076,Movie 71076,Comedy,1981,129
71077,Movie 71077,Sci-Fi,2022,82
71078,Movie 71078,Thriller,2003,138
71079,Movie 71079,Drama,1993,110
71080,Movie 71080,Drama,1999,113
71081,Movie 71081,Drama,1981,96
71082,Movie 71082,Drama,1980,175
71083,Movie 71083,Drama,1990,179
71084,Movie 71084,Comedy,2019,138
71085,Movie 71085,Action,2013,115
71086,Movie 71086,Romance,2011,164
71087,Movie 71087,Anime,1983,148
71088,Movie 71088,Drama,1997,153
71089,Movie 71089,Comedy,1985,98
71090,Movie 71090,Horror,1982,139
71091,Movie 71091,Action,2013,145
71092,Movie 71092,Romance,2020,91
71093,Movie 71093,Horror,1993,163
71094,Movie 71094,Comedy,1982,154
71095,Movie 71095,Sci-Fi,1996,107
71096,Movie 71096,Romance,2022,123
71097,Movie 71097,Comedy,1989,168
71098,Movie 71098,Sci-Fi,1998,138
71099,Movie 71099,Horror,2009,111
71100,Movie 71100,Sci-Fi,2011,152
71101,Movie 71101,Comedy,1983,156
71102,Movie 71102,Romance,1995,80
71103,Movie 71103,Drama,2004,151
71104,Movie 71104,Comedy,1992,80
71105,Movie 71105,Drama,1985,136
71106,Movie 71106,Romance,1992,100
71107,Movie 71107,Sci-Fi,1987,90
71108,Movie 71108,Thriller,1995,109
71109,Movie 71109,Comedy,1988,93
71110,Movie 71110,Action,2000,84
71111,Movie 71111,Drama,2008,179
71112,Movie 71112,Sci-Fi,2008,122
71113,Movie 71113,Horror,1983,89
71114,Movie 71114,Romance,2020,119
71115,Movie 71115,Anime,2007,98
71116,Movie 71116,Action,1993,164
71117,Movie 71117,Horror,1988,142
71118,Movie 71118,Thriller,2002,141
71119,Movie 71119,Romance,2021,111
71120,Movie 71120,Horror,2018,165
71121,Movie 71121,Drama,2023,87
71122,Movie 71122,Drama,2001,175
71123,Movie 71123,Drama,2012,116
71124,Movie 71124,Comedy,2004,118
71125,Movie 71125,Sci-Fi,1983,111
71126,Movie 71126,Action,1997,149
71127,Movie 71127,Anime,2007,125
71128,Movie 71128,Drama,1993,179
71129,Movie 71129,Anime,1995,157
71130,Movie 71130,Comedy,2001,152
71131,Movie 71131,Sci-Fi,2012,169
71132,Movie 71132,Drama,2023,103
71133,Movie 71133,Horror,2022,167
71134,Movie 71134,Anime,1990,99
71135,Movie 71135,Comedy,2024,135
71136,Movie 71136,Comedy,2007,153
71137,Movie 71137,Horror,1986,168
71138,Movie 71138,Anime,2011,132
71139,Movie 71139,Horror,2016,122
71140,Movie 71140,Thriller,2012,175
71141,Movie 71141,Anime,1982,111
71142,Movie 71142,Romance,2020,82
71143,Movie 71143,Sci-Fi,1990,113
71144,Movie 71144,Thriller,1982,104
71145,Movie 71145,Anime,2023,84
71146,Movie 71146,Thriller,2003,95
71147,Movie 71147,Thriller,2012,161
71148,Movie 71148,Sci-Fi,2011,121
71149,Movie 71149,Drama,1992,154
71150,Movie 71150,Thriller,2006,162
71151,Movie 71151,Action,2001,151
71152,Movie 71152,Action,2004,92
71153,Movie 71153,Thriller,1999,104
71154,Movie 71154,Sci-Fi,2019,141
71155,Movie 71155,Sci-Fi,1993,166
71156,Movie 71156,Thriller,1984,121
71157,Movie 71157,Romance,2005,113
71158,Movie 71158,Drama,2010,102
71159,Movie 71159,Thriller,2009,171
71160,Movie 71160,Anime,1993,95
71161,Movie 71161,Comedy,1992,110
71162,Movie 71162,Romance,2006,116
71163,Movie 71163,Drama,1997,127
71164,Movie 71164,Horror,1988,114
71165,Movie 71165,Sci-Fi,2018,139
71166,Movie 71166,Romance,2004,113
71167,Movie 71167,Anime,1987,125
71168,Movie 71168,Anime,1984,160
71169,Movie 71169,Anime,2024,148
71170,Movie 71170,Romance,1987,90
71171,Movie 71171,Thriller,1988,170
71172,Movie 71172,Romance,1993,87
71173,Movie 71173,Horror,2000,124
71174,Movie 71174,Thriller,1984,139
71175,Movie 71175,Sci-Fi,2020,159
71176,Movie 71176,Sci-Fi,1997,123
71177,Movie 71177,Sci-Fi,2022,146
71178,Movie 71178,Romance,2007,109
71179,Movie 71179,Sci-Fi,2021,176
71180,Movie 71180,Anime,1988,81
71181,Movie 71181,Thriller,1995,163
71182,Movie 71182,Action,2011,151
71183,Movie 71183,Action,1984,171
71184,Movie 71184,Comedy,1998,157
71185,Movie 71185,Drama,2004,152
71186,Movie 71186,Romance,1982,151
71187,Movie 71187,Action,2012,143
71188,Movie 71188,Comedy,2008,114
71189,Movie 71189,Action,1982,128
71190,Movie 71190,Drama,1989,147
71191,Movie 71191,Comedy,2013,139
71192,Movie 71192,Romance,2021,140
71193,Movie 71193,Thriller,1991,105
71194,Movie 71194,Thriller,2013,142
71195,Movie 71195,Comedy,2005,141
71196,Movie 71196,Comedy,1985,144
71197,Movie 71197,Horror,1994,115
71198,Movie 71198,Comedy,1984,107
71199,Movie 71199,Drama,2021,168
71200,Movie 71200,Thriller,2001,106
71201,Movie 71201,Sci-Fi,2024,129
71202,Movie 71202,Drama,2004,125
71203,Movie 71203,Anime,2021,123
71204,Movie 71204,Comedy,2024,121
71205,Movie 71205,Drama,2011,127
71206,Movie 71206,Anime,2009,174
71207,Movie 71207,Action,2018,86
71208,Movie 71208,Horror,2003,101
71209,Movie 71209,Action,2006,118
71210,Movie 71210,Romance,1983,151
71211,Movie 71211,Drama,2014,105
71212,Movie 71212,Comedy,2016,164
71213,Movie 71213,Comedy,2012,137
71214,Movie 71214,Romance,1993,154
71215,Movie 71215,Romance,2011,91
71216,Movie 71216,Anime,2015,143
71217,Movie 71217,Anime,2002,179
71218,Movie 71218,Thriller,2017,114
71219,Movie 71219,Romance,2014,97
71220,Movie 71220,Romance,2012,170
71221,Movie 71221,Thriller,2023,175
71222,Movie 71222,Horror,2013,116
71223,Movie 71223,Drama,2014,127
71224,Movie 71224,Drama,2007,153
71225,Movie 71225,Thriller,1991,138
71226,Movie 71226,Sci-Fi,2014,113
71227,Movie 71227,Sci-Fi,1993,129
71228,Movie 71228,Thriller,1987,125
71229,Movie 71229,Horror,1983,102
71230,Movie 71230,Horror,2007,138
71231,Movie 71231,Anime,1982,100
71232,Movie 71232,Anime,1996,82
71233,Movie 71233,Sci-Fi,1988,122
71234,Movie 71234,Thriller,2013,101
71235,Movie 71235,Comedy,2014,108
71236,Movie 71236,Sci-Fi,2002,106
71237,Movie 71237,Thriller,2001,97
71238,Movie 71238,Romance,2004,163
71239,Movie 71239,Horror,2016,135
71240,Movie 71240,Thriller,2003,107
71241,Movie 71241,Thriller,1987,111
71242,Movie 71242,Action,2016,115
71243,Movie 71243,Action,2014,116
71244,Movie 71244,Sci-Fi,1989,80
71245,Movie 71245,Drama,1984,117
71246,Movie 71246,Comedy,2024,131
71247,Movie 71247,Anime,2024,173
71248,Movie 71248,Thriller,1990,102
71249,Movie 71249,Anime,1999,151
71250,Movie 71250,Drama,2003,154
71251,Movie 71251,Horror,1989,107
71252,Movie 71252,Sci-Fi,2020,113
71253,Movie 71253,Action,1988,150
71254,Movie 71254,Drama,1991,165
71255,Movie 71255,Romance,1993,148
71256,Movie 71256,Action,2008,171
71257,Movie 71257,Horror,2020,82
71258,Movie 71258,Drama,2011,104
71259,Movie 71259,Comedy,2013,161
71260,Movie 71260,Sci-Fi,2013,87
71261,Movie 71261,Action,2013,158
71262,Movie 71262,Sci-Fi,2001,104
71263,Movie 71263,Drama,2004,126
71264,Movie 71264,Romance,2007,100
71265,Movie 71265,Comedy,1998,178
71266,Movie 71266,Romance,1990,135
71267,Movie 71267,Romance,2003,166
71268,Movie 71268,Anime,1997,132
71269,Movie 71269,Drama,2005,112
71270,Movie 71270,Thriller,2009,138
71271,Movie 71271,Horror,2013,86
71272,Movie 71272,Drama,1985,81
71273,Movie 71273,Comedy,2012,91
71274,Movie 71274,Action,2016,121
71275,Movie 71275,Sci-Fi,2024,109
71276,Movie 71276,Romance,1995,161
71277,Movie 71277,Thriller,2015,128
71278,Movie 71278,Sci-Fi,2004,161
71279,Movie 71279,Comedy,2019,136
71280,Movie 71280,Romance,1989,82
71281,Movie 71281,Thriller,2008,111
71282,Movie 71282,Thriller,2018,117
71283,Movie 71283,Action,1981,123
71284,Movie 71284,Horror,1994,137
71285,Movie 71285,Sci-Fi,2003,104
71286,Movie 71286,Drama,2008,170
71287,Movie 71287,Sci-Fi,2006,120
71288,Movie 71288,Romance,2007,103
71289,Movie 71289,Drama,2021,137
71290,Movie 71290,Romance,2010,169
71291,Movie 71291,Action,2003,135
71292,Movie 71292,Romance,1991,169
71293,Movie 71293,Anime,1987,80
71294,Movie 71294,Horror,2008,91
71295,Movie 71295,Sci-Fi,1999,155
71296,Movie 71296,Sci-Fi,1984,99
71297,Movie 71297,Anime,2023,104
71298,Movie 71298,Drama,2019,107
71299,Movie 71299,Anime,2024,140
71300,Movie 71300,Horror,2020,123
71301,Movie 71301,Romance,1990,100
71302,Movie 71302,Thriller,1989,135
71303,Movie 71303,Action,1990,173
71304,Movie 71304,Thriller,2015,159
71305,Movie 71305,Romance,2016,149
71306,Movie 71306,Horror,1992,138
71307,Movie 71307,Sci-Fi,1980,151
71308,Movie 71308,Romance,2004,125
71309,Movie 71309,Comedy,2017,95
71310,Movie 71310,Horror,1986,114
71311,Movie 71311,Anime,1998,149
71312,Movie 71312,Drama,1985,108
71313,Movie 71313,Horror,2010,144
71314,Movie 71314,Comedy,2005,80
71315,Movie 71315,Comedy,2000,107
71316,Movie 71316,Sci-Fi,2022,86
71317,Movie 71317,Horror,2018,170
71318,Movie 71318,Drama,2012,90
71319,Movie 71319,Anime,2023,80
71320,Movie 71320,Romance,1984,89
71321,Movie 71321,Anime,1996,115
71322,Movie 71322,Sci-Fi,2023,169
71323,Movie 71323,Thriller,1998,90
71324,Movie 71324,Horror,2004,169
71325,Movie 71325,Anime,1983,110
71326,Movie 71326,Thriller,2001,126
71327,Movie 71327,Thriller,2013,125
71328,Movie 71328,Comedy,1981,113
71329,Movie 71329,Sci-Fi,2008,141
71330,Movie 71330,Drama,2021,132
71331,Movie 71331,Romance,1991,85
71332,Movie 71332,Horror,1993,107
71333,Movie 71333,Drama,2023,146
71334,Movie 71334,Horror,1994,99
71335,Movie 71335,Thriller,1987,142
71336,Movie 71336,Drama,2018,90
71337,Movie 71337,Action,2002,106
71338,Movie 71338,Drama,1980,98
71339,Movie 71339,Action,2008,107
71340,Movie 71340,Romance,2008,151
71341,Movie 71341,Horror,2013,108
71342,Movie 71342,Romance,2013,149
71343,Movie 71343,Romance,2009,129
71344,Movie 71344,Horror,1992,95
71345,Movie 71345,Action,1987,125
71346,Movie 71346,Sci-Fi,2006,135
71347,Movie 71347,Thriller,1988,126
71348,Movie 71348,Romance,2013,159
71349,Movie 71349,Sci-Fi,1985,84
71350,Movie 71350,Horror,2020,81
71351,Movie 71351,Drama,2004,105
71352,Movie 71352,Thriller,2013,122
71353,Movie 71353,Drama,2024,173
71354,Movie 71354,Comedy,2018,118
71355,Movie 71355,Romance,1990,145
71356,Movie 71356,Romance,1990,123
71357,Movie 71357,Comedy,2022,130
71358,Movie 71358,Action,2021,96
71359,Movie 71359,Comedy,1984,113
71360,Movie 71360,Anime,1981,136
71361,Movie 71361,Anime,2013,89
71362,Movie 71362,Thriller,2014,176
71363,Movie 71363,Romance,2013,152
71364,Movie 71364,Anime,1982,137
71365,Movie 71365,Romance,1982,154
71366,Movie 71366,Action,1983,172
71367,Movie 71367,Comedy,1980,122
71368,Movie 71368,Anime,2007,115
71369,Movie 71369,Romance,1996,157
71370,Movie 71370,Drama,1999,91
71371,Movie 71371,Drama,2011,135
71372,Movie 71372,Romance,2005,140
71373,Movie 71373,Sci-Fi,2016,170
71374,Movie 71374,Thriller,1982,149
71375,Movie 71375,Sci-Fi,2014,92
71376,Movie 71376,Drama,2017,105
71377,Movie 71377,Drama,2018,120
71378,Movie 71378,Thriller,1988,90
71379,Movie 71379,Sci-Fi,2021,106
71380,Movie 71380,Anime,1980,153
71381,Movie 71381,Comedy,2018,158
71382,Movie 71382,Thriller,1988,107
71383,Movie 71383,Thriller,1983,139
71384,Movie 71384,Drama,2012,100
71385,Movie 71385,Action,1984,114
71386,Movie 71386,Action,2007,161
71387,Movie 71387,Drama,1986,127
71388,Movie 71388,Drama,1996,131
71389,Movie 71389,Comedy,1980,164
71390,Movie 71390,Romance,1988,101
71391,Movie 71391,Horror,1996,154
71392,Movie 71392,Horror,2010,166
71393,Movie 71393,Sci-Fi,1988,103
71394,Movie 71394,Horror,1986,150
71395,Movie 71395,Horror,2012,82
71396,Movie 71396,Action,2007,115
71397,Movie 71397,Action,2010,119
71398,Movie 71398,Action,2013,151
71399,Movie 71399,Drama,2014,149
71400,Movie 71400,Anime,2000,115
71401,Movie 71401,Romance,2000,155
71402,Movie 71402,Horror,1980,176
71403,Movie 71403,Drama,2023,118
71404,Movie 71404,Sci-Fi,1987,112
71405,Movie 71405,Comedy,1991,101
71406,Movie 71406,Action,1981,140
71407,Movie 71407,Thriller,2011,126
71408,Movie 71408,Comedy,1988,153
71409,Movie 71409,Horror,1997,129
71410,Movie 71410,Thriller,1996,158
71411,Movie 71411,Horror,1995,137
71412,Movie 71412,Horror,2017,154
71413,Movie 71413,Comedy,1991,156
71414,Movie 71414,Sci-Fi,2013,166
71415,Movie 71415,Sci-Fi,2004,109
71416,Movie 71416,Comedy,2018,94
71417,Movie 71417,Action,2010,89
71418,Movie 71418,Horror,1980,165
71419,Movie 71419,Action,2023,86
71420,Movie 71420,Action,1990,172
71421,Movie 71421,Comedy,2015,147
71422,Movie 71422,Action,1992,83
71423,Movie 71423,Action,2000,137
71424,Movie 71424,Romance,2022,81
71425,Movie 71425,Horror,1994,135
71426,Movie 71426,Anime,1983,154
71427,Movie 71427,Romance,2019,122
71428,Movie 71428,Comedy,1991,97
71429,Movie 71429,Action,1980,146
71430,Movie 71430,Thriller,1992,111
71431,Movie 71431,Thriller,2019,142
71432,Movie 71432,Sci-Fi,1981,178
71433,Movie 71433,Thriller,2000,96
71434,Movie 71434,Action,1986,119
71435,Movie 71435,Action,2003,87
71436,Movie 71436,Comedy,2001,169
71437,Movie 71437,Horror,2004,83
71438,Movie 71438,Comedy,2014,131
71439,Movie 71439,Horror,1992,82
71440,Movie 71440,Thriller,2004,177
71441,Movie 71441,Anime,2023,90
71442,Movie 71442,Anime,2002,173
71443,Movie 71443,Thriller,2010,90
71444,Movie 71444,Comedy,2006,100
71445,Movie 71445,Horror,2008,92
71446,Movie 71446,Drama,2003,102
71447,Movie 71447,Comedy,1993,179
71448,Movie 71448,Comedy,1992,144
71449,Movie 71449,Romance,1986,138
71450,Movie 71450,Thriller,1981,156
71451,Movie 71451,Sci-Fi,2009,132
71452,Movie 71452,Action,2002,163
71453,Movie 71453,Romance,2015,136
71454,Movie 71454,Romance,2024,99
71455,Movie 71455,Comedy,2013,166
71456,Movie 71456,Action,2005,134
71457,Movie 71457,Romance,1986,80
71458,Movie 71458,Romance,2001,108
71459,Movie 71459,Comedy,2002,86
71460,Movie 71460,Sci-Fi,1994,171
71461,Movie 71461,Horror,2007,91
71462,Movie 71462,Sci-Fi,2006,177
71463,Movie 71463,Anime,1998,150
71464,Movie 71464,Romance,1998,134
71465,Movie 71465,Romance,1980,136
71466,Movie 71466,Horror,2020,106
71467,Movie 71467,Horror,1993,122
71468,Movie 71468,Horror,2015,147
71469,Movie 71469,Sci-Fi,2011,111
71470,Movie 71470,Horror,2006,161
71471,Movie 71471,Sci-Fi,1990,161
71472,Movie 71472,Sci-Fi,1984,127
71473,Movie 71473,Anime,2005,138
71474,Movie 71474,Comedy,2009,174
71475,Movie 71475,Drama,2010,154
71476,Movie 71476,Anime,1980,138
71477,Movie 71477,Action,1998,169
71478,Movie 71478,Drama,2002,169
71479,Movie 71479,Horror,2016,136
71480,Movie 71480,Action,1992,135
71481,Movie 71481,Comedy,2008,130
71482,Movie 71482,Comedy,1983,148
71483,Movie 71483,Comedy,2012,125
71484,Movie 71484,Anime,2001,136
71485,Movie 71485,Comedy,1988,111
71486,Movie 71486,Romance,1995,93
71487,Movie 71487,Romance,2019,133
71488,Movie 71488,Sci-Fi,2019,98
71489,Movie 71489,Anime,2004,179
71490,Movie 71490,Horror,2019,148
71491,Movie 71491,Comedy,2020,119
71492,Movie 71492,Comedy,2004,124
71493,Movie 71493,Anime,1982,133
71494,Movie 71494,Thriller,2022,135
71495,Movie 71495,Action,2016,134
71496,Movie 71496,Anime,2022,157
71497,Movie 71497,Horror,2015,175
71498,Movie 71498,Anime,1991,151
71499,Movie 71499,Sci-Fi,1984,111
71500,Movie 71500,Action,2004,119
71501,Movie 71501,Anime,1982,173
71502,Movie 71502,Comedy,2007,165
71503,Movie 71503,Anime,1996,146
71504,Movie 71504,Action,2023,144
71505,Movie 71505,Romance,1996,145
71506,Movie 71506,Anime,1995,161
71507,Movie 71507,Comedy,2007,159
71508,Movie 71508,Anime,1985,134
71509,Movie 71509,Drama,2024,158
71510,Movie 71510,Comedy,1985,97
71511,Movie 71511,Drama,2015,87
71512,Movie 71512,Romance,2001,144
71513,Movie 71513,Drama,2016,127
71514,Movie 71514,Action,1983,94
71515,Movie 71515,Sci-Fi,2022,81
71516,Movie 71516,Action,2024,87
71517,Movie 71517,Action,1982,128
71518,Movie 71518,Action,1993,137
71519,Movie 71519,Drama,2024,107
71520,Movie 71520,Thriller,2023,110
71521,Movie 71521,Romance,1992,113
71522,Movie 71522,Comedy,2020,117
71523,Movie 71523,Action,2013,131
71524,Movie 71524,Romance,2010,115
71525,Movie 71525,Romance,2016,179
71526,Movie 71526,Horror,1991,151
71527,Movie 71527,Sci-Fi,1998,131
71528,Movie 71528,Thriller,2011,91
71529,Movie 71529,Comedy,1998,137
71530,Movie 71530,Action,1983,94
71531,Movie 71531,Thriller,2013,128
71532,Movie 71532,Action,2022,138
71533,Movie 71533,Horror,2015,129
71534,Movie 71534,Action,2021,129
71535,Movie 71535,Sci-Fi,2000,122
71536,Movie 71536,Sci-Fi,2012,114
71537,Movie 71537,Anime,1987,123
71538,Movie 71538,Drama,1999,170
71539,Movie 71539,Sci-Fi,1980,142
71540,Movie 71540,Drama,2017,171
71541,Movie 71541,Drama,2010,110
71542,Movie 71542,Anime,2013,87
71543,Movie 71543,Horror,2000,179
71544,Movie 71544,Drama,1990,131
71545,Movie 71545,Anime,1998,158
71546,Movie 71546,Sci-Fi,2003,106
71547,Movie 71547,Drama,1983,116
71548,Movie 71548,Comedy,1995,101
71549,Movie 71549,Horror,2001,118
71550,Movie 71550,Anime,1981,92
71551,Movie 71551,Comedy,1987,176
71552,Movie 71552,Action,1988,131
71553,Movie 71553,Thriller,2021,151
71554,Movie 71554,Anime,1984,145
71555,Movie 71555,Anime,1984,163
71556,Movie 71556,Action,2012,142
71557,Movie 71557,Sci-Fi,2011,164
71558,Movie 71558,Drama,2020,102
71559,Movie 71559,Thriller,2010,89
71560,Movie 71560,Thriller,2013,176
71561,Movie 71561,Comedy,1986,90
71562,Movie 71562,Comedy,1995,130
71563,Movie 71563,Thriller,1987,171
71564,Movie 71564,Horror,2021,139
71565,Movie 71565,Action,2017,162
71566,Movie 71566,Drama,2017,114
71567,Movie 71567,Romance,1993,96
71568,Movie 71568,Drama,2007,163
71569,Movie 71569,Horror,1983,139
71570,Movie 71570,Comedy,1989,98
71571,Movie 71571,Horror,2015,151
71572,Movie 71572,Action,1993,107
71573,Movie 71573,Comedy,1993,105
71574,Movie 71574,Thriller,1994,105
71575,Movie 71575,Thriller,1983,102
71576,Movie 71576,Drama,1984,152
71577,Movie 71577,Anime,2023,109
71578,Movie 71578,Anime,2017,132
71579,Movie 71579,Action,1981,167
71580,Movie 71580,Horror,2006,143
71581,Movie 71581,Drama,1981,132
71582,Movie 71582,Thriller,1993,119
71583,Movie 71583,Horror,2015,130
71584,Movie 71584,Thriller,2013,158
71585,Movie 71585,Horror,1988,141
71586,Movie 71586,Sci-Fi,2024,128
71587,Movie 71587,Romance,2001,149
71588,Movie 71588,Comedy,2001,126
71589,Movie 71589,Thriller,2010,91
71590,Movie 71590,Action,2009,106
71591,Movie 71591,Anime,1991,88
71592,Movie 71592,Romance,2002,117
71593,Movie 71593,Horror,1995,173
71594,Movie 71594,Anime,2003,126
71595,Movie 71595,Thriller,1982,92
71596,Movie 71596,Thriller,2000,172
71597,Movie 71597,Thriller,1984,174
71598,Movie 71598,Horror,1994,105
71599,Movie 71599,Comedy,2021,143
71600,Movie 71600,Sci-Fi,2022,110
71601,Movie 71601,Romance,2003,101
71602,Movie 71602,Sci-Fi,2020,125
71603,Movie 71603,Thriller,1990,120
71604,Movie 71604,Romance,2019,114
71605,Movie 71605,Horror,2015,145
71606,Movie 71606,Anime,2012,108
71607,Movie 71607,Action,2011,126
71608,Movie 71608,Action,1983,132
71609,Movie 71609,Romance,2015,109
71610,Movie 71610,Action,1988,152
71611,Movie 71611,Thriller,1987,120
71612,Movie 71612,Comedy,2005,124
71613,Movie 71613,Action,2000,131
71614,Movie 71614,Drama,1982,166
71615,Movie 71615,Action,1981,151
71616,Movie 71616,Action,2001,171
71617,Movie 71617,Romance,1990,136
71618,Movie 71618,Sci-Fi,1981,171
71619,Movie 71619,Horror,2006,99
71620,Movie 71620,Horror,1982,117
71621,Movie 71621,Thriller,2015,141
71622,Movie 71622,Horror,1991,118
71623,Movie 71623,Sci-Fi,2022,179
71624,Movie 71624,Sci-Fi,2021,99
71625,Movie 71625,Romance,2018,147
71626,Movie 71626,Thriller,2020,177
71627,Movie 71627,Thriller,1993,174
71628,Movie 71628,Anime,2004,135
71629,Movie 71629,Comedy,1994,165
71630,Movie 71630,Sci-Fi,1993,81
71631,Movie 71631,Sci-Fi,1993,147
71632,Movie 71632,Romance,2007,111
71633,Movie 71633,Horror,2014,98
71634,Movie 71634,Action,2002,95
71635,Movie 71635,Anime,2007,100
71636,Movie 71636,Sci-Fi,1991,96
71637,Movie 71637,Sci-Fi,2018,92
71638,Movie 71638,Romance,1998,154
71639,Movie 71639,Drama,1985,102
71640,Movie 71640,Horror,1988,125
71641,Movie 71641,Horror,2022,90
71642,Movie 71642,Comedy,2008,152
71643,Movie 71643,Thriller,1981,156
71644,Movie 71644,Horror,1999,149
71645,Movie 71645,Anime,2008,171
